video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=SHjxG_q4Oo4,/channel/UCwpVqO842r4vhxSN5gIZL1Q,Dicle Qoser,Kurdish freedom fighters - #Rojava YPG and YPJ (SDF) - Western Kurdistan - Syria Democratic Forces,53,53 views,,2022-01-19 04:17:56.907245
/watch?v=DHyPUSi1T6c,/user/ROZANAFM1,Rozana,The race between the Euphrates Shield Forces and the Syrian Democratic,136,136 views,,2022-01-19 04:17:56.909990
/watch?v=D9d_j3qF6v0,/channel/UCHTK-2W11Vh1V4uwofOfR4w,AP Archive,IDPs cross into areas of Syrian Democratic Forces,106,106 views,,2022-01-19 04:17:56.913036
/watch?v=iLLxD6-1css,/user/CCTVNEWSbeijing,CGTN,Syrian Democratic Forces closing in on ISIL holdouts,207,207 views,,2022-01-19 04:17:56.915706
/watch?v=D-5KMn_sPZY,/user/RuptlyTV,Ruptly,Syria: Syrian Democratic Council chairs calls for decentralisation after crisis,1.5K,1.5K views,,2022-01-19 04:17:56.918714
/watch?v=D-5KMn_sPZY,/user/RuptlyTV,Ruptly,Syria: Syrian Democratic Council chairs calls for decentralisation after crisis,1.5K,1.5K views,,2022-01-19 04:18:05.551948
/watch?v=BprIzlQ65ug,/user/AlJazeeraEnglish,Al Jazeera English,Analysis: Turkey's new offensive against Syria's Kurdish-led SDF forces,30K,30K views,,2022-01-19 04:18:05.555827
/watch?v=Lq24ja1bq7o,/user/deutschewelleenglish,DW News,Have Syrian Defense Forces wiped out the Islamic State for good? | DW News,7.9K,7.9K views,,2022-01-19 04:18:05.559259
/watch?v=qVtaPETrDxQ,/user/GlobalToronto,Global News,"Why Turkey is attacking Kurd forces in Syria, explained",114K,114K views,,2022-01-19 04:18:05.562908
/watch?v=XX3kH9p15j0,/channel/UCyGMim0bdq_6W-ryV9WI29A,North Press Agency,SDF command meets with military councils of Syria's northeast,296,296 views,,2022-01-19 04:18:05.565824
/watch?v=J-Nhvrsc1JQ,/channel/UCN38wLalhR3WewY9IpDqbZA,SyrianCivilWarMap,The Syrian Democratic Forces reached the Euphrates River and surrounded Baghuz Tahtani,1.7K,1.7K views,,2022-01-19 04:18:05.568548
/watch?v=QGxmkAudlfc,/user/aranewstube,ARA News,Syrian Democratic Forces attack major ISIS bastion in Hasakah قوات سوريا الديمقراطية تتأهب لتحرير ال,5.8K,5.8K views,,2022-01-19 04:18:05.571230
/watch?v=aUM3PVzvypE,/user/ChinaViewTV,New China TV,US-backed forces push deeper into IS capital Raqqa in northern Syria,4.1K,4.1K views,,2022-01-19 04:18:05.574271
/watch?v=QzzJ8UShHVs,/channel/UCR_ogQ-vdTOM8RlzitUXdpQ,Gianni Cipriani,Syrian Democratic Forces (SDF) carried out an action against al-Nusra,315,315 views,,2022-01-19 04:18:05.576676
/watch?v=HH6Kj0yqNpg,/user/RuptlyTV,Ruptly,Syria: US-backed SDF forces capture Al-Tabqa dam from IS,27K,27K views,,2022-01-19 04:18:05.579718
/watch?v=xLD9yg93CjY,/user/mavgrad91,Breaking News,Daily News - True aims of the Syrian Democratic Forces,26,26 views,,2022-01-19 04:18:05.582487
/watch?v=p9XYVx-YDLA,/channel/UCUh78mIjYd2oApxQoTI0z3A,SDF Press Center,Syrian democratic forces fell down ISIL Military drone,7.5K,7.5K views,,2022-01-19 04:18:05.584975
/watch?v=gVZBfxRjiXU,/channel/UCCfHu_z_E4HY-81Doq6hj6Q,XD XEBAT,YPG,100,100 views,,2022-01-19 04:18:05.587535
/watch?v=OgqImva3w6U,/channel/UChbCbx4IiMytkH0HcuvR-UA,Ahmed Alburai,My report on the violations of Syrian Democratic Forces (SDF),13,13 views,,2022-01-19 04:18:05.589980
/watch?v=ESKSC46MwoE,/user/RuptlyTV,Ruptly,Syria: US forces abandon military base in Manbij *CORRECTION*,44K,44K views,,2022-01-19 04:18:05.593087
/watch?v=nOao8sUVExE,/channel/UCN38wLalhR3WewY9IpDqbZA,SyrianCivilWarMap,The Syrian Democratic Forces destroyed a ISIS vehicle with a RPG-7,2.7K,2.7K views,,2022-01-19 04:18:05.595570
/watch?v=giDUpd1L9c4,/user/VOAvideo,VOA News,Russian Forces Drive Through Syrian Streets,27K,27K views,,2022-01-19 04:18:05.598588
/watch?v=kVZCIel_2Xw,/channel/UC9KqIwTPyFlnSlIWwdjc_oA,Kyle Orton,American General Explains Rebranding the YPG Away From the PKK,27K,27K views,,2022-01-19 04:18:05.601274
/watch?v=ylZ9tXbgzbk,/user/RuptlyTV,Ruptly,Syria: SDF forces and Kudish miltias prepare for Raqqa operation,22K,22K views,,2022-01-19 04:18:05.604252
/watch?v=JGEvJnyQFxY,/channel/UC2nr68Bn15dsOpviwBnAATg,A24 News Agency,Syria | Violent battles continue between Syrian Democratic Forces and ISIS in Baghouz,809,809 views,,2022-01-19 04:18:05.606874
/watch?v=qpvah2UUg3k,/channel/UCC4uC8_hJa9_ujocTOp4buA,Leadership Technology,Syria Crisis: Syrian Democratic Forces SDF to avoid conflict with government troops in Deir Ez Zor,108,108 views,,2022-01-19 04:18:14.399968
/watch?v=t7B09zsreko,/channel/UChkJ3upGRSD-8pyrdyO6gPA,Mark Iraq,The longest line of ISIS  surrenders to Syrian democratic forces SDF in Baghouz,613,613 views,,2022-01-19 04:18:14.411817
/watch?v=K8UgSQcsAkw,/channel/UCJEFrpUKP3Ey27tnMKoFfWA,VOA Extremism,US-backed Syrian Forces Advance in Raqqa,158,158 views,,2022-01-19 04:18:14.418637
/watch?v=dbWGuAaqwmM,/user/RuptlyTV,Ruptly,Syria: SDF forces continue offensive to liberate Manbij,2.4K,2.4K views,,2022-01-19 04:18:14.425042
/watch?v=6sfP4sS3pRo,/user/CCTVAmerica1,CGTN America,Fight against ISIL: Syrian forces ‘days’ away from retaking Raqqa,1K,1K views,,2022-01-19 04:18:14.430133
/watch?v=vTWIVX10xQU,/channel/UCnyCrv8b7bu0oWFXGyHaPzg,TRT World Now,Syrian Democratic Council files paperwork to open US office,64,64 views,,2022-01-19 04:18:14.435665
/watch?v=LsOWI09Lztw,/user/VOAvideo,VOA News,Women's Self-Defense Forces Open First Academy in Northeastern Syria,2.6K,2.6K views,,2022-01-19 04:18:14.442122
/watch?v=ChyAg6_CGJw,/user/aranewstube,ARA News,Syrian Democratic Forces liberate key town from ISIS قوات سوريا الديمقراطية تعلن تحرير الهول,1.2K,1.2K views,,2022-01-19 04:18:14.447562
/watch?v=MQlOXadj_54,/user/VOAvideo,VOA News,Turkey Deploys More Troops to Syrian Border As Operation Deepens,9K,9K views,,2022-01-19 04:18:14.454218
/watch?v=tBkvyzQKKCY,/channel/UCHTK-2W11Vh1V4uwofOfR4w,AP Archive,US commander backs Kurdish fighters at Syria outpost,23K,23K views,,2022-01-19 04:18:14.459998
/watch?v=GWjYhCTe6jU,/user/RuptlyTV,Ruptly,Syria: First Images of SDF forces in liberated IS camp near Baghouz,33K,33K views,,2022-01-19 04:18:14.465130
/watch?v=Ilzzl2rXQaQ,/channel/UC7fWeaHhqgM4Ry-RMpM2YYw,TRT World,The War in Syria: SDF forces fully capture Raqqa from Daesh,6.6K,6.6K views,,2022-01-19 04:18:14.470614
/watch?v=dQoNOm_K6JY,/channel/UCBdR79Hb1fNUoPFSBXtvJBw,jamil elias,US backed Syrian forces launch new offensive on Raqqa,1.2K,1.2K views,,2022-01-19 04:18:14.475300
/watch?v=pzIXsZftwmM,/channel/UCmv5DbNpxH8X2eQxJBqEjKQ,CCTV Video News Agency,Syrian Forces to Recapture IS Occupied Raqqa,998,998 views,,2022-01-19 04:18:14.479838
/watch?v=SInj0R5vPU8,/user/AlJazeeraEnglish,Al Jazeera English,🇹🇷 Turkey to launch imminent Syria offensive against YPG,36K,36K views,,2022-01-19 04:18:14.485380
/watch?v=XN4shoUg8tI,/channel/UC2nr68Bn15dsOpviwBnAATg,A24 News Agency,Syria | Bali: Syrian Democratic Forces avoid engaging directly with ISIS in fear for civilians lives,705,705 views,,2022-01-19 04:18:14.491006
/watch?v=n3FhMxv2qs0,/user/VOAvideo,VOA News,"Kurd, Syrian Forces Battle Turkey-Backed Troops",11K,11K views,,2022-01-19 04:18:14.497422
/watch?v=MrdRf6IpTWg,/user/RuptlyTV,Ruptly,Syria: Kurdish-led forces mobilise outside Raqqa ahead of large-scale offensive,15K,15K views,,2022-01-19 04:18:14.503605
/watch?v=qlosJ1Xr6Io,/channel/UCimPtKZTASRv_OE8ylY1bMg,KOLR Nexstar,Two Americans Fighting For ISIS Captured By Syrian Free Forces,1.4K,1.4K views,,2022-01-19 04:18:14.508949
/watch?v=nwj02avbEUY,/channel/UC6ZPeALFBic3kWeKkgeukVg,Mazdak Khurramiyah,Syrian Democratic Forces doing donuts on a tank in Raqqa,3.3K,3.3K views,,2022-01-19 04:18:14.513686
/watch?v=GiniR7lTZ8w,/channel/UCsWQPo0As5n5-EZB2jgrYcw,TMB NEWS,News Trump administration backs Syrian Democratic Forces driving ISIS from their last stronghold,6,6 views,,2022-01-19 04:18:23.501712
/watch?v=bYkKZfXWDmM,/channel/UCoJF8B2u46LJMG6-64TLotA,Ref's Channel,"Syrians welcome the Syrian Democratic Forces supported by United States. Deir ez-Zor, Syria",314,314 views,,2022-01-19 04:18:23.509877
/watch?v=KLfOwjBP20M,/channel/UC2nr68Bn15dsOpviwBnAATg,A24 News Agency,Syria: The Syrian Democratic Forces Release Prisoners Convicted on Terrorism Charges,357,357 views,,2022-01-19 04:18:23.514940
/watch?v=vY39hHKZx9w,/channel/UCbZknVlSRMLgZhXtB0BXJBw,VIDEO NEWS AGENCY,TURKEY SECURES BORDERS AGAINST SYRIAN DEMOCRATIC FORCES,43,43 views,,2022-01-19 04:18:23.517892
/watch?v=OKNVexWrgk0,/channel/UCUH2olI9BzvD2rvpgaUSfxQ,موقع مراسلون Muraselon News,Syrian Democratic Forces target Turkish radar point north of Afrin,9K,9K views,,2022-01-19 04:18:23.520753
/watch?v=GaedTrd1woI,/user/CNN,CNN,Kurds turn to Syria's Assad following Trump's troop withdrawal order,142K,142K views,,2022-01-19 04:18:23.524245
/watch?v=i26U9RDMYjc,/user/AFP,AFP News Agency,Syria: US-backed forces inspect damage in a Raqa neighbourhood,722,722 views,,2022-01-19 04:18:23.527576
/watch?v=_r1uxwV79JI,/user/nocommenttv,No Comment TV,US and Kurdish forces hold joint military exercise in north-eastern Syria,1.9K,1.9K views,,2022-01-19 04:18:23.530901
/watch?v=DehAXALInHk,/user/VOAvideo,VOA News,US Airstrikes on Syrian Government-backed Forces New Twist to Syrian War,19K,19K views,,2022-01-19 04:18:23.534218
/watch?v=VB6mYez9t38,/user/VOAvideo,VOA News,US Forces Seen Outside Oil Facility in Northeast Syria,91K,91K views,,2022-01-19 04:18:23.537636
/watch?v=oF360UOC8Mw,/user/france24english,FRANCE 24 English,Syria: US-backed Syrian forces announce start of Raqqa offensive,3.2K,3.2K views,,2022-01-19 04:18:23.540997
/watch?v=4ElO4b7rbUs,/user/deutschewelleenglish,DW News,Turkey launches airstrikes on Syrian Kurdish territory | DW News,103K,103K views,,2022-01-19 04:18:23.546015
/watch?v=gjZ0zxvUPiw,/user/RuptlyTV,Ruptly,Syria: Kurdish-led forces continue Manbij liberation op,2.9K,2.9K views,,2022-01-19 04:18:23.551225
/watch?v=4w9K6tY1LR8,/channel/UCxUmcoEgga2wBoz1pKfNAZA,ETVBharat English,US-backed Syrian forces bomb last IS stronghold in Baghouz,839,839 views,,2022-01-19 04:18:23.554432
/watch?v=ZiAdhgZ9FqE,/channel/UC2nr68Bn15dsOpviwBnAATg,A24 News Agency,Syria | Syrian Democratic Forces continue to besiege ISIS in Baghouz,469,469 views,,2022-01-19 04:18:23.557569
/watch?v=BpPZ__d3mG8,/user/IranExpert1,Lisa Daftari,US-backed Syrian Democratic Forces retake ISIS capital Raqqa,127,127 views,,2022-01-19 04:18:23.560573
/watch?v=3PTwC_J50Rc,/user/AlJazeeraEnglish,Al Jazeera English,Civilians flee Raqqa as Syrian forces advance,4.3K,4.3K views,,2022-01-19 04:18:23.563716
/watch?v=R2RIwWUpF6A,/user/Euronews,euronews,'Damascus is looking stronger than ever': What next for Syria as Kurds join forces with Assad?,9.6K,9.6K views,,2022-01-19 04:18:23.566769
/watch?v=M6k3y45RAdU,/channel/UCVsrHPk00IZnSigDzVuQwUg,artem Soldatov,The Syrian Democratic Forces seized,95,95 views,,2022-01-19 04:18:23.569405
/watch?v=_n_3tUiKyyM,/channel/UC98EB0zCx_EiDuTSvk-4q-g,Military Actions and Accidents,"Fighting between the ""Syrian Democratic Forces"" and pro-Turkish militants i",74,74 views,,2022-01-19 04:18:23.572170
/watch?v=yBHWIYJ2u0M,/user/cbcnews,CBC News,Kurdish forces in Syria call Trump's withdrawal 'dangerous',23K,23K views,,2022-01-19 04:18:33.303842
/watch?v=jSDCnTux-L0,/user/aranewstube,ARA News,قوات سوريا الديمقراطية تتجهز لتحرير الهول من داعش Syrian Democratic Forces to besiege ISIS in Hasaka,1.8K,1.8K views,,2022-01-19 04:18:33.306411
/watch?v=avG_3r__-zI,/user/deutschewelleenglish,DW News,Syrian Kurds seal deal with Damascus to fend off Turkey | DW News,177K,177K views,,2022-01-19 04:18:33.309456
/watch?v=3xkZwqhC7Wo,/channel/UCHJUkuekpYe1qeZj_DUwL8w,Turkey Military Equipment,Breaking News ! Turkish artillery and missile strikes hit Syrian Democratic Forces forces,61,61 views,,2022-01-19 04:18:33.312229
/watch?v=HIrzipp0UsU,/user/RuptlyTV,Ruptly,Syria: US-backed Kurdish forces deny coalition air raids damaged Taqba dam,2.9K,2.9K views,,2022-01-19 04:18:33.315261
/watch?v=tOLsfUuifnY,/channel/UCI2CcAaQdU0J_AM5yQew72Q,Earth News and Documentaries,Syrian Democratic Forces at Raqqa stadium after announcing city's liberation from ISIS,63,63 views,,2022-01-19 04:18:33.317844
/watch?v=dBEELwbnzaI,/channel/UC_cZNuUVqCg6zXK7pWLyKaw,Qasioun News Agency,Qasioun News: A funeral for Syrian Democratic forces deaths in the last clashes 1-12-2015,154,154 views,,2022-01-19 04:18:33.320403
/watch?v=Bc-DDWd0Ppo,/channel/UCHTK-2W11Vh1V4uwofOfR4w,AP Archive,Al-Hol camp residents demand to be allowed home,3.8K,3.8K views,,2022-01-19 04:18:33.323504
/watch?v=0uHPn87UxHM,/channel/UCzp8JDCwl1fZ6kaazRjuDdg,SDF PRESS,"Syria,s Democratic Forces secure the Iraqi-Syrian border",137,137 views,,2022-01-19 04:18:33.325898
/watch?v=F2HXnmgkAaQ,/channel/UC2nr68Bn15dsOpviwBnAATg,A24 News Agency,Syria | Syrian Democratic Forces: Civilians and mines hinder forces advancement in Baghouz,325,325 views,,2022-01-19 04:18:33.328512
/watch?v=PfThBLMyuzc,/channel/UCHTK-2W11Vh1V4uwofOfR4w,AP Archive,US-led troops in joint patrols with Kurdish-led forces along Syria-Turkey border,2.9K,2.9K views,,2022-01-19 04:18:33.331549
/watch?v=wcH6ovJT0-k,/channel/UCHTK-2W11Vh1V4uwofOfR4w,AP Archive,US military patrols in Syria rebel forces territory,876,876 views,,2022-01-19 04:18:33.334568
/watch?v=QwWLzBpX0DE,/channel/UCPr6Iyok8GyOK1-b90kMjFA,Himshila,US-Backed Forces Remove Explosives from Key Syrian Town,18,18 views,,2022-01-19 04:18:33.337288
/watch?v=QqMgeZtPXro,/channel/UCg178cchFvhCClnLWSR5iAw,Mark 1333,200 foreign fighters surrender to the SDF (Syria) - BBC News - 5th March 2019,240,240 views,,2022-01-19 04:18:33.339959
/watch?v=nN_m3Q6llYw,/channel/UCvKDBCN9jT4Dqf8BJL1OPng,Gates of Glory,Syrian War In 2021 | Syrian Civil War Map,26K,26K views,,2022-01-19 04:18:33.342801
/watch?v=RQs8FAXl87A,/user/AFP,AFP News Agency,"Baghouz, the end of the caliphate | AFP",21K,21K views,,2022-01-19 04:18:33.345787
/watch?v=uU4twcqnRr4,/channel/UCC56FhwJjKW1OVSSFBS9pug,Kurdistan 24 English,Syrian Kurdish forces withdraw from areas in northern Syria close to the Turkish border,456,456 views,,2022-01-19 04:18:33.348531
/watch?v=n68UPQk0Gqo,/channel/UCgpfoWnAUbz-z0A7XRhYtNw,Rudaw English,SDF capture ISIS militants fleeing Manbij dressed as women,26K,26K views,,2022-01-19 04:18:33.351187
/watch?v=Rymn682ZrAo,/channel/UCHTK-2W11Vh1V4uwofOfR4w,AP Archive,IS militants hand themselves over to US-backed Syrian forces,17K,17K views,,2022-01-19 04:18:33.354193
/watch?v=S472ARzOlYs,/user/telesurenglish,TeleSUR English,In 60 Seconds: Syrian Democratic Forces Captures Raqqa Ruins From ISIS,1K,1K views,,2022-01-19 04:18:33.368034
/watch?v=S472ARzOlYs,/user/telesurenglish,TeleSUR English,In 60 Seconds: Syrian Democratic Forces Captures Raqqa Ruins From ISIS,1K,1K views,,2022-01-19 04:18:43.106769
/watch?v=C0ITiDFq7dg,/user/VOAvideo,VOA News,US Coalition Forces Retaliate for Attack on Syria Base,1.8K,1.8K views,,2022-01-19 04:18:43.109966
/watch?v=gm-69MokF8s,/user/Euronews,euronews,Syria: ISIL stronghold of al-Shadadi 'captured by Kurdish-led forces',4K,4K views,,2022-01-19 04:18:43.113234
/watch?v=0ehNQhITBBQ,/user/VOAvideo,VOA News,Aftermath of Bombings in Northern Syria,5K,5K views,,2022-01-19 04:18:43.116283
/watch?v=oUeXaPaKF50,/user/voxdotcom,Vox,Why Turkey is invading Syria,3.1M,3.1M views,,2022-01-19 04:18:43.119752
/watch?v=K5H5w3_QTG0,/user/TheGuardian,The Guardian,The war in Syria explained in five minutes,5.2M,5.2M views,,2022-01-19 04:18:43.122953
/watch?v=vSeh0_hUQJE,/channel/UCSaf-7p3J_N-02p7jHzm5tA,The Quint,US-Backed Syrian Forces Declare Victory Over ISIS in Syria | The Quint,2.8K,2.8K views,,2022-01-19 04:18:43.125719
/watch?v=jU6pKm7mbgI,/user/RussiaToday,RT,US-led coalition conducts ‘defensive’ airstrikes against Syrian forces,62K,62K views,,2022-01-19 04:18:43.128635
/watch?v=JUUPCI08S0U,/user/CCTVNEWSbeijing,CGTN,US-backed forces continue to push towards Syria's Raqa,205,205 views,,2022-01-19 04:18:43.131293
/watch?v=gUkCSNSUGpY,/channel/UCmv5DbNpxH8X2eQxJBqEjKQ,CCTV Video News Agency,United States Steals Syria's Oil Resources by Building Oil Refinery,9.5K,9.5K views,,2022-01-19 04:18:43.133907
/watch?v=X0x7-GRltOs,/user/arirangnews,Arirang News,"U.S.-backed Syrian forces launch ""final"" assault against ISIS militants",2K,2K views,,2022-01-19 04:18:43.137284
/watch?v=EHWH1mvU74I,/user/Euronews,euronews,US-backed forces claim final victory over so-called Islamic State in Syria,2.6K,2.6K views,,2022-01-19 04:18:43.141146
/watch?v=d5K3HgV9Dvk,/channel/UC2nr68Bn15dsOpviwBnAATg,A24 News Agency,Syria | Syrian Democratic Forces take control of Baghouz camp,2.1K,2.1K views,,2022-01-19 04:18:43.144017
/watch?v=uB7Hc-p5_bA,/user/france24english,FRANCE 24 English,Syria: US-backed Coalition forces liberate Raqqa from Islamic State group,1.6K,1.6K views,,2022-01-19 04:18:43.147391
/watch?v=pTdg9tExT1A,/channel/UC6jlFpWDG4IaPNRhgo8-TUg,Combat Zones,The Syrian Democratic Forces conducted another operation against an IS cell in Deir Ezzor province.,105,105 views,,2022-01-19 04:18:43.149921
/watch?v=Nyd-AokHpL4,/user/RuptlyTV,Ruptly,Syria: SAA forces enter key border town of Kobane,25K,25K views,,2022-01-19 04:18:43.152947
/watch?v=Q5XknCgdfVc,/user/aranewstube,ARA News,American combat medic joining YPG-SDF forces in Syria as anti-ISIS campaign escalates,3.1K,3.1K views,,2022-01-19 04:18:43.155322
/watch?v=sJsWm_4ztEY,/user/VOAvideo,VOA News,Clashes in Town in Northern Syria Controlled by Pro-Ankara Forces Kill One,4.7K,4.7K views,,2022-01-19 04:18:43.158378
/watch?v=Hh4q_UUfDoU,/user/Jamaliahyusofyacob,Jamaliah Yusof,US troops deployed at Syrian border to prevent clashes between Turkish & Kurdish forces (VIDEO),3.7K,3.7K views,,2022-01-19 04:18:43.161347
/watch?v=BNqNx_XK0dQ,/user/vicenews,VICE News,Inside ISIS's Final Fight | Collapse of the Caliphate,3.3M,3.3M views,,2022-01-19 04:18:43.164653
/watch?v=BNqNx_XK0dQ,/user/vicenews,VICE News,Inside ISIS's Final Fight | Collapse of the Caliphate,3.3M,3.3M views,,2022-01-19 04:18:53.346668
/watch?v=S39OT466ZIc,/user/CCTVNEWSbeijing,CGTN,US-backed forces make military progress in Syria and Iraq,722,722 views,,2022-01-19 04:18:53.350133
/watch?v=kYwLg_tPnGA,/channel/UCaPuwq0wlEM_0cYytwrmu2g,dimpenews dimpenews,The Syrian Democratic Forces (SDF) raise syrian flag in town of Raqqa,394,394 views,,2022-01-19 04:18:53.352798
/watch?v=rNjv129D_cU,/user/i24News,i24NEWS English,Syrian Army Enters Manbij as Turkey Mulls Offensive,103K,103K views,,2022-01-19 04:18:53.355711
/watch?v=DVi-xa9E4lE,/user/NewsyHub,Newsy,Turkey kills pro-Assad forces in Syria,24K,24K views,,2022-01-19 04:18:53.359107
/watch?v=rL-gKmSbUlI,/user/RuptlyTV,Ruptly,Syria: SDF forces continue offensive against last IS enclave in Baghouz region,2.8K,2.8K views,,2022-01-19 04:18:53.362484
/watch?v=OEjOiv8rcTY,/channel/UCJEFrpUKP3Ey27tnMKoFfWA,VOA Extremism,Syrian Kurdish-Led Forces Prepare to Take Key Islamic State Town Near Turkish Border,85,85 views,,2022-01-19 04:18:53.365478
/watch?v=3Tf9MRyIbGU,/channel/UCtc1YaIvNYkEh83hwPj8Ncg,A24 News Agency EN,Syria – American military patrols the countryside of Tal Tamr following clashes in the area,81,81 views,,2022-01-19 04:18:53.368400
/watch?v=RiTaY5rDpiM,/channel/UCMN35R6matZ_WmdUEhmgCIQ,Untold News,"US military exit from Syria and Iraq unlikely anytime soon, officials say.",830,830 views,,2022-01-19 04:18:53.371367
/watch?v=aoaVLKpbBH8,/channel/UCJEFrpUKP3Ey27tnMKoFfWA,VOA Extremism,SDF: IS Operatives Behind More Than 40 Syria Camp Killings Since January,191,191 views,,2022-01-19 04:18:53.374307
/watch?v=ig2NTjgIyeI,/channel/UCPr6Iyok8GyOK1-b90kMjFA,Himshila,Combined Forces Are Attacking Final Islamic State Territory in Syria,39,39 views,,2022-01-19 04:18:53.377150
/watch?v=HzwMZCoWQxg,/user/RuptlyTV,Ruptly,Syria: US troops and SAA cross paths on road between Manbij and Kobani *EXCLUSIVE*,224K,224K views,,2022-01-19 04:18:53.380397
/watch?v=UOSki1Ft0XA,/channel/UCKaSbyhDH-kndFjE7wF_u6g,TORIVAR༆,Rojava in 2011 VS 2021 - YPG,48K,48K views,,2022-01-19 04:18:53.383368
/watch?v=dOafbhGJipA,/channel/UCHTK-2W11Vh1V4uwofOfR4w,AP Archive,Syria - Fierce fighting as US-backed forces advance on IS / Syrian forces pound last village held by,759,759 views,,2022-01-19 04:18:53.386540
/watch?v=DMZND30zVM0,/channel/UCyGMim0bdq_6W-ryV9WI29A,North Press Agency,Hard days for NE Syria’s people due to Turkish frequent attacks – North Press,39,39 views,,2022-01-19 04:18:53.389544
/watch?v=VxyNthyZ2HY,/user/AlJazeeraEnglish,Al Jazeera English,Who is the SDF that Turkey is fighting in northern Syria?,362K,362K views,,2022-01-19 04:18:53.393024
